time	V(sw)
Step Information: Vhs=5 Delay2=3n Rgate=1  (Run: 1/4)
1.392591929577636e-006	1.706622e+001
1.392620412217493e-006	1.715164e+001
1.392654635411217e-006	1.724966e+001
1.392699904401162e-006	1.736883e+001
1.392752997042557e-006	1.749007e+001
1.392808980475724e-006	1.759308e+001
1.392857706290773e-006	1.766099e+001
1.392887266533915e-006	1.769256e+001
1.392893017246322e-006	1.769691e+001
1.392904518678073e-006	1.770483e+001
1.392927521534637e-006	1.771786e+001
1.392961752652577e-006	1.773227e+001
1.393001852388609e-006	1.774392e+001
1.393042497653541e-006	1.775190e+001
1.393086214211692e-006	1.775789e+001
1.393128935794907e-006	1.776210e+001
1.393190935616850e-006	1.776644e+001
1.393273484029400e-006	1.777044e+001
1.393378799084688e-006	1.777380e+001
1.393498170673690e-006	1.777621e+001
1.393650350636766e-006	1.777804e+001
1.393833589928561e-006	1.777925e+001
1.394036787949471e-006	1.777986e+001
1.394254966639863e-006	1.778001e+001
1.394456485961926e-006	1.777986e+001
1.394660795052405e-006	1.777953e+001
1.394858486401807e-006	1.777908e+001
1.395061820820553e-006	1.777854e+001
1.395260177033952e-006	1.777795e+001
1.395460848388486e-006	1.777731e+001
1.395656577508897e-006	1.777666e+001
1.395851841980156e-006	1.777598e+001
1.396040926589237e-006	1.777530e+001
1.396224337091301e-006	1.777463e+001
1.396378071241711e-006	1.777407e+001
1.396540660114631e-006	1.777346e+001
1.396706535303216e-006	1.777283e+001
1.396904881240113e-006	1.777208e+001
1.397116190654524e-006	1.777127e+001
1.397361092052296e-006	1.777032e+001
1.397657324209156e-006	1.776917e+001
1.398011676811972e-006	1.776779e+001
1.398450050538180e-006	1.776608e+001
1.398984561598593e-006	1.776399e+001
1.399691870476727e-006	1.776121e+001
1.400625672810796e-006	1.775754e+001
1.402037619210872e-006	1.775199e+001
1.404199131228856e-006	1.774348e+001
1.408429721773408e-006	1.772685e+001
1.467590429113375e-006	1.749507e+001
1.534257095779645e-006	1.723543e+001
1.600923762445916e-006	1.697733e+001
1.667590429112187e-006	1.672108e+001
1.734257095778458e-006	1.646678e+001
1.800923762444728e-006	1.621453e+001
1.867590429110999e-006	1.596443e+001
1.934257095777270e-006	1.571657e+001
2.020665044309700e-006	1.539829e+001
2.047849147243652e-006	1.529924e+001
2.087331710975970e-006	1.515586e+001
2.087331810979309e-006	1.515546e+001
