time	V(ph1)	I(L)
Step Information: Freq=60K  (Run: 1/3)
8.433333198443194e-011	1.000000e+000	9.438515e-001
1.673035571903708e-007	1.000000e+000	4.485207e-001
2.506368905232093e-007	1.000000e+000	2.045731e-001
3.339702238560477e-007	1.000000e+000	-3.616438e-002
4.173035571888861e-007	1.000000e+000	-2.727722e-001
5.006368905217246e-007	1.000000e+000	-5.043682e-001
5.839702238545630e-007	1.000000e+000	-7.301105e-001
6.673035571874014e-007	1.000000e+000	-9.492000e-001
7.506368905202399e-007	1.000000e+000	-1.160883e+000
8.339702238530783e-007	1.000000e+000	-1.364452e+000
9.173035571859167e-007	1.000000e+000	-1.559250e+000
1.000636890518755e-006	1.000000e+000	-1.744671e+000
1.083970223851594e-006	1.000000e+000	-1.920159e+000
1.167303557184432e-006	1.000000e+000	-2.085212e+000
1.250636890517270e-006	1.000000e+000	-2.239385e+000
1.333970223850109e-006	1.000000e+000	-2.382282e+000
1.417303557182947e-006	1.000000e+000	-2.513568e+000
1.500636890515786e-006	1.000000e+000	-2.632960e+000
1.583970223848624e-006	1.000000e+000	-2.740231e+000
1.667303557181463e-006	1.000000e+000	-2.835208e+000
1.750636890514301e-006	1.000000e+000	-2.917774e+000
1.833970223847140e-006	1.000000e+000	-2.987866e+000
1.917303557179978e-006	1.000000e+000	-3.045471e+000
2.000636890512816e-006	1.000000e+000	-3.090631e+000
2.083970223845655e-006	1.000000e+000	-3.123435e+000
2.167303557178493e-006	1.000000e+000	-3.144025e+000
2.250636890511332e-006	1.000000e+000	-3.152586e+000
2.333970223844170e-006	1.000000e+000	-3.149351e+000
2.417303557177009e-006	1.000000e+000	-3.134594e+000
2.500636890509847e-006	1.000000e+000	-3.108634e+000
2.583970223842685e-006	1.000000e+000	-3.071826e+000
2.667303557175524e-006	1.000000e+000	-3.024562e+000
2.750636890508362e-006	1.000000e+000	-2.967270e+000
2.833970223841201e-006	1.000000e+000	-2.900408e+000
2.917303557174039e-006	1.000000e+000	-2.824464e+000
3.000636890506878e-006	1.000000e+000	-2.739953e+000
3.083970223839716e-006	1.000000e+000	-2.647413e+000
3.167303557172554e-006	1.000000e+000	-2.547403e+000
3.250636890505393e-006	1.000000e+000	-2.440501e+000
3.333970223838231e-006	1.000000e+000	-2.327301e+000
3.417303557171070e-006	1.000000e+000	-2.208407e+000
3.500636890503908e-006	1.000000e+000	-2.084437e+000
3.583970223836747e-006	1.000000e+000	-1.956013e+000
3.667303557169585e-006	1.000000e+000	-1.823762e+000
3.750636890502423e-006	1.000000e+000	-1.688315e+000
3.917303557168100e-006	1.000000e+000	-1.410341e+000
4.166584333333348e-006	1.000000e+000	-9.860144e-001
4.166584433333218e-006	1.000000e+000	-9.860142e-001
4.166584633332957e-006	1.000000e+000	-9.859133e-001
4.166585033332435e-006	1.000000e+000	-9.854962e-001
4.166585333332043e-006	1.000000e+000	-9.852588e-001
4.166666666666208e-006	1.000000e+000	-9.442469e-001
4.166666766666077e-006	1.000000e+000	-9.441965e-001
4.166666966665816e-006	1.000000e+000	-9.441432e-001
4.166667366665294e-006	1.000000e+000	-9.441386e-001
4.166667666666638e-006	1.000000e+000	-9.440994e-001
4.166667746666880e-006	1.000000e+000	-9.440781e-001
4.166667906667365e-006	8.333333e-001	-9.440860e-001
4.166668226668335e-006	2.894730e-001	-9.441900e-001
4.166668666667067e-006	0.000000e+000	-9.442514e-001
4.166749999999497e-006	0.000000e+000	-9.438535e-001
4.166750099999367e-006	0.000000e+000	-9.438530e-001
4.166750299999106e-006	0.000000e+000	-9.438524e-001
4.166750699998584e-006	0.000000e+000	-9.438521e-001
4.166750999999927e-006	0.000000e+000	-9.438515e-001
4.333970369377327e-006	0.000000e+000	-4.485203e-001
4.417303702710165e-006	0.000000e+000	-2.045727e-001
4.500637036043004e-006	0.000000e+000	3.616480e-002
4.583970369375842e-006	0.000000e+000	2.727726e-001
4.667303702708681e-006	0.000000e+000	5.043686e-001
4.750637036041519e-006	0.000000e+000	7.301109e-001
4.833970369374357e-006	0.000000e+000	9.492003e-001
4.917303702707196e-006	0.000000e+000	1.160883e+000
5.000637036040034e-006	0.000000e+000	1.364452e+000
5.083970369372873e-006	0.000000e+000	1.559251e+000
5.167303702705711e-006	0.000000e+000	1.744671e+000
5.250637036038550e-006	0.000000e+000	1.920159e+000
5.333970369371388e-006	0.000000e+000	2.085213e+000
5.417303702704227e-006	0.000000e+000	2.239385e+000
5.500637036037065e-006	0.000000e+000	2.382283e+000
5.583970369369903e-006	0.000000e+000	2.513568e+000
5.667303702702742e-006	0.000000e+000	2.632960e+000
5.750637036035580e-006	0.000000e+000	2.740231e+000
5.833970369368419e-006	0.000000e+000	2.835208e+000
5.917303702701257e-006	0.000000e+000	2.917774e+000
6.000637036034096e-006	0.000000e+000	2.987866e+000
6.083970369366934e-006	0.000000e+000	3.045471e+000
6.167303702699772e-006	0.000000e+000	3.090631e+000
6.250637036032611e-006	0.000000e+000	3.123436e+000
6.333970369365449e-006	0.000000e+000	3.144025e+000
6.417303702698288e-006	0.000000e+000	3.152586e+000
6.500637036031126e-006	0.000000e+000	3.149351e+000
6.583970369363965e-006	0.000000e+000	3.134594e+000
6.667303702696803e-006	0.000000e+000	3.108634e+000
6.750637036029641e-006	0.000000e+000	3.071826e+000
6.833970369362480e-006	0.000000e+000	3.024562e+000
6.917303702695318e-006	0.000000e+000	2.967270e+000
7.000637036028157e-006	0.000000e+000	2.900408e+000
7.083970369360995e-006	0.000000e+000	2.824464e+000
7.167303702693834e-006	0.000000e+000	2.739953e+000
7.250637036026672e-006	0.000000e+000	2.647413e+000
7.333970369359510e-006	0.000000e+000	2.547403e+000
7.417303702692349e-006	0.000000e+000	2.440501e+000
7.500637036025187e-006	0.000000e+000	2.327301e+000
7.583970369358026e-006	0.000000e+000	2.208407e+000
7.667303702690864e-006	0.000000e+000	2.084437e+000
7.750637036023703e-006	0.000000e+000	1.956013e+000
7.833970369356541e-006	0.000000e+000	1.823762e+000
7.917303702689379e-006	0.000000e+000	1.688315e+000
8.083970369355056e-006	0.000000e+000	1.410341e+000
8.333250999999556e-006	0.000000e+000	9.860144e-001
8.333251099999425e-006	0.000000e+000	9.860142e-001
8.333251299999164e-006	0.000000e+000	9.859133e-001
8.333251699998642e-006	0.000000e+000	9.854962e-001
8.333251999999985e-006	0.000000e+000	9.852588e-001
8.333253200001889e-006	0.000000e+000	9.846537e-001
8.333333333334150e-006	0.000000e+000	9.442469e-001
8.333333433334020e-006	0.000000e+000	9.441965e-001
8.333333633333759e-006	1.666667e-001	9.441432e-001
8.333334033333237e-006	7.857143e-001	9.441386e-001
8.333334333332845e-006	1.000000e+000	9.440994e-001
8.333334413333088e-006	1.000000e+000	9.440781e-001
8.333334573333573e-006	1.000000e+000	9.440860e-001
8.333334893332808e-006	1.000000e+000	9.441900e-001
8.333335333333275e-006	1.000000e+000	9.442514e-001
8.333416666665705e-006	1.000000e+000	9.438535e-001
8.333416766665575e-006	1.000000e+000	9.438530e-001
8.333416966665314e-006	1.000000e+000	9.438524e-001
8.333417366664792e-006	1.000000e+000	9.438521e-001
8.333417666666135e-006	1.000000e+000	9.438515e-001
8.500637036043535e-006	1.000000e+000	4.485203e-001
8.583970369376373e-006	1.000000e+000	2.045727e-001
8.667303702709212e-006	1.000000e+000	-3.616480e-002
8.750637036042050e-006	1.000000e+000	-2.727726e-001
8.833970369374888e-006	1.000000e+000	-5.043686e-001
8.917303702707727e-006	1.000000e+000	-7.301109e-001
9.000637036040565e-006	1.000000e+000	-9.492003e-001
9.083970369373404e-006	1.000000e+000	-1.160883e+000
9.167303702706242e-006	1.000000e+000	-1.364452e+000
9.250637036039081e-006	1.000000e+000	-1.559251e+000
9.333970369371919e-006	1.000000e+000	-1.744671e+000
9.417303702704757e-006	1.000000e+000	-1.920159e+000
9.500637036037596e-006	1.000000e+000	-2.085213e+000
9.583970369370434e-006	1.000000e+000	-2.239385e+000
9.667303702703273e-006	1.000000e+000	-2.382283e+000
9.750637036036111e-006	1.000000e+000	-2.513568e+000
9.833970369368950e-006	1.000000e+000	-2.632960e+000
9.917303702701788e-006	1.000000e+000	-2.740231e+000
1.000063703603463e-005	1.000000e+000	-2.835208e+000
1.008397036936747e-005	1.000000e+000	-2.917774e+000
1.016730370270030e-005	1.000000e+000	-2.987866e+000
1.025063703603314e-005	1.000000e+000	-3.045471e+000
1.033397036936598e-005	1.000000e+000	-3.090631e+000
1.041730370269882e-005	1.000000e+000	-3.123436e+000
1.050063703603166e-005	1.000000e+000	-3.144025e+000
1.058397036936450e-005	1.000000e+000	-3.152586e+000
1.066730370269733e-005	1.000000e+000	-3.149351e+000
1.075063703603017e-005	1.000000e+000	-3.134594e+000
1.083397036936301e-005	1.000000e+000	-3.108634e+000
1.091730370269585e-005	1.000000e+000	-3.071826e+000
1.100063703602869e-005	1.000000e+000	-3.024562e+000
1.108397036936153e-005	1.000000e+000	-2.967270e+000
1.116730370269436e-005	1.000000e+000	-2.900408e+000
1.125063703602720e-005	1.000000e+000	-2.824464e+000
1.133397036936004e-005	1.000000e+000	-2.739953e+000
1.141730370269288e-005	1.000000e+000	-2.647413e+000
1.150063703602572e-005	1.000000e+000	-2.547403e+000
1.158397036935856e-005	1.000000e+000	-2.440501e+000
1.166730370269140e-005	1.000000e+000	-2.327301e+000
1.175063703602423e-005	1.000000e+000	-2.208407e+000
1.183397036935707e-005	1.000000e+000	-2.084437e+000
1.191730370268991e-005	1.000000e+000	-1.956013e+000
1.200063703602275e-005	1.000000e+000	-1.823762e+000
1.208397036935559e-005	1.000000e+000	-1.688315e+000
1.225063703602126e-005	1.000000e+000	-1.410341e+000
1.249991766666750e-005	1.000000e+000	-9.860144e-001
1.249991776666737e-005	1.000000e+000	-9.860142e-001
1.249991796666711e-005	1.000000e+000	-9.859133e-001
1.249991836666659e-005	1.000000e+000	-9.854962e-001
1.249991866666619e-005	1.000000e+000	-9.852588e-001
1.250000000000036e-005	1.000000e+000	-9.442469e-001
1.250000010000023e-005	1.000000e+000	-9.441965e-001
1.250000029999997e-005	1.000000e+000	-9.441432e-001
1.250000069999945e-005	1.000000e+000	-9.441386e-001
1.250000099999905e-005	1.000000e+000	-9.440994e-001
1.250000107999930e-005	1.000000e+000	-9.440781e-001
1.250000123999978e-005	8.333327e-001	-9.440860e-001
1.250000155999902e-005	2.894741e-001	-9.441900e-001
1.250000199999948e-005	0.000000e+000	-9.442514e-001
1.250008333333365e-005	0.000000e+000	-9.438535e-001
1.250008343333352e-005	0.000000e+000	-9.438530e-001
1.250008363333326e-005	0.000000e+000	-9.438524e-001
1.250008403333273e-005	0.000000e+000	-9.438521e-001
1.250008433333234e-005	0.000000e+000	-9.438515e-001
1.266730355719073e-005	0.000000e+000	-4.485207e-001
1.275063689052357e-005	0.000000e+000	-2.045731e-001
1.283397022385641e-005	0.000000e+000	3.616438e-002
1.291730355718924e-005	0.000000e+000	2.727722e-001
1.300063689052208e-005	0.000000e+000	5.043682e-001
1.308397022385492e-005	0.000000e+000	7.301105e-001
1.316730355718776e-005	0.000000e+000	9.491999e-001
1.325063689052060e-005	0.000000e+000	1.160883e+000
1.333397022385344e-005	0.000000e+000	1.364452e+000
1.341730355718628e-005	0.000000e+000	1.559250e+000
1.350063689051911e-005	0.000000e+000	1.744671e+000
1.358397022385195e-005	0.000000e+000	1.920159e+000
1.366730355718479e-005	0.000000e+000	2.085212e+000
1.375063689051763e-005	0.000000e+000	2.239385e+000
1.383397022385047e-005	0.000000e+000	2.382282e+000
1.391730355718331e-005	0.000000e+000	2.513568e+000
1.400063689051614e-005	0.000000e+000	2.632960e+000
1.408397022384898e-005	0.000000e+000	2.740231e+000
1.416730355718182e-005	0.000000e+000	2.835208e+000
1.425063689051466e-005	0.000000e+000	2.917774e+000
1.433397022384750e-005	0.000000e+000	2.987866e+000
1.441730355718034e-005	0.000000e+000	3.045471e+000
1.450063689051317e-005	0.000000e+000	3.090631e+000
1.458397022384601e-005	0.000000e+000	3.123435e+000
1.466730355717885e-005	0.000000e+000	3.144025e+000
1.475063689051169e-005	0.000000e+000	3.152586e+000
1.483397022384453e-005	0.000000e+000	3.149351e+000
1.491730355717737e-005	0.000000e+000	3.134594e+000
1.500063689051021e-005	0.000000e+000	3.108634e+000
1.508397022384304e-005	0.000000e+000	3.071826e+000
1.516730355717588e-005	0.000000e+000	3.024562e+000
1.525063689050872e-005	0.000000e+000	2.967270e+000
1.533397022384156e-005	0.000000e+000	2.900408e+000
1.541730355717440e-005	0.000000e+000	2.824464e+000
1.550063689050724e-005	0.000000e+000	2.739953e+000
1.558397022384007e-005	0.000000e+000	2.647413e+000
1.566730355717291e-005	0.000000e+000	2.547403e+000
1.575063689050575e-005	0.000000e+000	2.440501e+000
1.583397022383859e-005	0.000000e+000	2.327301e+000
1.591730355717143e-005	0.000000e+000	2.208407e+000
1.600063689050427e-005	0.000000e+000	2.084437e+000
1.608397022383711e-005	0.000000e+000	1.956013e+000
1.616730355716994e-005	0.000000e+000	1.823762e+000
1.625063689050278e-005	0.000000e+000	1.688315e+000
1.641730355716846e-005	0.000000e+000	1.410341e+000
1.666658433333197e-005	0.000000e+000	9.860144e-001
1.666658443333184e-005	0.000000e+000	9.860142e-001
1.666658463333158e-005	0.000000e+000	9.859133e-001
1.666658503333106e-005	0.000000e+000	9.854962e-001
1.666658533333240e-005	0.000000e+000	9.852588e-001
1.666666666666657e-005	0.000000e+000	9.442469e-001
1.666666676666644e-005	0.000000e+000	9.441965e-001
1.666666696666617e-005	1.666667e-001	9.441432e-001
1.666666736666565e-005	7.857143e-001	9.441386e-001
1.666666766666526e-005	1.000000e+000	9.440994e-001
1.666666774666550e-005	1.000000e+000	9.440781e-001
1.666666790666599e-005	1.000000e+000	9.440860e-001
1.666666822666522e-005	1.000000e+000	9.441900e-001
1.666666866666569e-005	1.000000e+000	9.442514e-001
1.666674999999986e-005	1.000000e+000	9.438535e-001
1.666675009999973e-005	1.000000e+000	9.438530e-001
1.666675029999946e-005	1.000000e+000	9.438524e-001
1.666675069999894e-005	1.000000e+000	9.438521e-001
1.666675099999855e-005	1.000000e+000	9.438515e-001
1.683397022385694e-005	1.000000e+000	4.485207e-001
1.691730355718978e-005	1.000000e+000	2.045731e-001
1.700063689052261e-005	1.000000e+000	-3.616438e-002
1.708397022385545e-005	1.000000e+000	-2.727722e-001
1.716730355718829e-005	1.000000e+000	-5.043682e-001
1.725063689052113e-005	1.000000e+000	-7.301105e-001
1.733397022385397e-005	1.000000e+000	-9.491999e-001
1.741730355718681e-005	1.000000e+000	-1.160883e+000
1.750063689051964e-005	1.000000e+000	-1.364452e+000
1.758397022385248e-005	1.000000e+000	-1.559250e+000
1.766730355718532e-005	1.000000e+000	-1.744671e+000
1.775063689051816e-005	1.000000e+000	-1.920159e+000
1.783397022385100e-005	1.000000e+000	-2.085212e+000
1.791730355718384e-005	1.000000e+000	-2.239385e+000
1.800063689051668e-005	1.000000e+000	-2.382282e+000
1.808397022384951e-005	1.000000e+000	-2.513568e+000
1.816730355718235e-005	1.000000e+000	-2.632960e+000
1.825063689051519e-005	1.000000e+000	-2.740231e+000
1.833397022384803e-005	1.000000e+000	-2.835208e+000
1.841730355718087e-005	1.000000e+000	-2.917774e+000
1.850063689051371e-005	1.000000e+000	-2.987866e+000
1.858397022384654e-005	1.000000e+000	-3.045471e+000
1.866730355717938e-005	1.000000e+000	-3.090631e+000
1.875063689051222e-005	1.000000e+000	-3.123435e+000
1.883397022384506e-005	1.000000e+000	-3.144025e+000
1.891730355717790e-005	1.000000e+000	-3.152586e+000
1.900063689051074e-005	1.000000e+000	-3.149351e+000
1.908397022384357e-005	1.000000e+000	-3.134594e+000
1.916730355717641e-005	1.000000e+000	-3.108634e+000
1.925063689050925e-005	1.000000e+000	-3.071826e+000
1.933397022384209e-005	1.000000e+000	-3.024562e+000
1.941730355717493e-005	1.000000e+000	-2.967270e+000
1.950063689050777e-005	1.000000e+000	-2.900408e+000
1.958397022384061e-005	1.000000e+000	-2.824464e+000
1.966730355717344e-005	1.000000e+000	-2.739953e+000
1.975063689050628e-005	1.000000e+000	-2.647413e+000
1.983397022383912e-005	1.000000e+000	-2.547403e+000
1.991730355717196e-005	1.000000e+000	-2.440501e+000
2.000063689050480e-005	1.000000e+000	-2.327301e+000
2.008397022383764e-005	1.000000e+000	-2.208407e+000
2.016730355717047e-005	1.000000e+000	-2.084437e+000
2.025063689050331e-005	1.000000e+000	-1.956013e+000
2.033397022383615e-005	1.000000e+000	-1.823762e+000
2.041730355716899e-005	1.000000e+000	-1.688315e+000
2.058397022383467e-005	1.000000e+000	-1.410341e+000
2.083325099999991e-005	1.000000e+000	-9.860144e-001
2.083325109999978e-005	1.000000e+000	-9.860142e-001
2.083325129999952e-005	1.000000e+000	-9.859133e-001
2.083325169999900e-005	1.000000e+000	-9.854962e-001
2.083325199999861e-005	1.000000e+000	-9.852588e-001
2.083333333333277e-005	1.000000e+000	-9.442469e-001
2.083333343333264e-005	1.000000e+000	-9.441965e-001
2.083333363333238e-005	1.000000e+000	-9.441432e-001
2.083333403333186e-005	1.000000e+000	-9.441386e-001
2.083333433333320e-005	1.000000e+000	-9.440994e-001
2.083333441333345e-005	1.000000e+000	-9.440781e-001
2.083333457333393e-005	8.333333e-001	-9.440860e-001
2.083333489333490e-005	2.894730e-001	-9.441900e-001
2.083333533333363e-005	0.000000e+000	-9.442514e-001
2.083341666666606e-005	0.000000e+000	-9.438535e-001
2.083341676666593e-005	0.000000e+000	-9.438530e-001
2.083341696666567e-005	0.000000e+000	-9.438524e-001
2.083341736666515e-005	0.000000e+000	-9.438521e-001
2.083341766666649e-005	0.000000e+000	-9.438515e-001
2.100063703604389e-005	0.000000e+000	-4.485203e-001
2.108397036937673e-005	0.000000e+000	-2.045727e-001
2.116730370270957e-005	0.000000e+000	3.616480e-002
2.125063703604241e-005	0.000000e+000	2.727726e-001
2.133397036937525e-005	0.000000e+000	5.043686e-001
2.141730370270809e-005	0.000000e+000	7.301109e-001
2.150063703604092e-005	0.000000e+000	9.492003e-001
2.158397036937376e-005	0.000000e+000	1.160883e+000
2.166730370270660e-005	0.000000e+000	1.364452e+000
2.175063703603944e-005	0.000000e+000	1.559251e+000
2.183397036937228e-005	0.000000e+000	1.744671e+000
2.191730370270512e-005	0.000000e+000	1.920159e+000
2.200063703603795e-005	0.000000e+000	2.085213e+000
2.208397036937079e-005	0.000000e+000	2.239385e+000
2.216730370270363e-005	0.000000e+000	2.382283e+000
2.225063703603647e-005	0.000000e+000	2.513568e+000
2.233397036936931e-005	0.000000e+000	2.632960e+000
2.241730370270215e-005	0.000000e+000	2.740231e+000
2.250063703603498e-005	0.000000e+000	2.835208e+000
2.258397036936782e-005	0.000000e+000	2.917774e+000
2.266730370270066e-005	0.000000e+000	2.987866e+000
2.275063703603350e-005	0.000000e+000	3.045471e+000
2.283397036936634e-005	0.000000e+000	3.090631e+000
2.291730370269918e-005	0.000000e+000	3.123436e+000
2.300063703603202e-005	0.000000e+000	3.144025e+000
2.308397036936485e-005	0.000000e+000	3.152586e+000
2.316730370269769e-005	0.000000e+000	3.149351e+000
2.325063703603053e-005	0.000000e+000	3.134594e+000
2.333397036936337e-005	0.000000e+000	3.108634e+000
2.341730370269621e-005	0.000000e+000	3.071826e+000
2.350063703602905e-005	0.000000e+000	3.024562e+000
2.358397036936188e-005	0.000000e+000	2.967270e+000
2.366730370269472e-005	0.000000e+000	2.900408e+000
2.375063703602756e-005	0.000000e+000	2.824464e+000
2.383397036936040e-005	0.000000e+000	2.739953e+000
2.391730370269324e-005	0.000000e+000	2.647413e+000
2.400063703602608e-005	0.000000e+000	2.547403e+000
2.408397036935892e-005	0.000000e+000	2.440501e+000
2.416730370269175e-005	0.000000e+000	2.327301e+000
2.425063703602459e-005	0.000000e+000	2.208407e+000
2.433397036935743e-005	0.000000e+000	2.084437e+000
2.441730370269027e-005	0.000000e+000	1.956013e+000
2.450063703602311e-005	0.000000e+000	1.823762e+000
2.458397036935595e-005	0.000000e+000	1.688315e+000
2.475063703602162e-005	0.000000e+000	1.410341e+000
2.499991766666612e-005	0.000000e+000	9.860144e-001
2.499991776666599e-005	0.000000e+000	9.860142e-001
2.499991796666573e-005	0.000000e+000	9.859133e-001
2.499991836666521e-005	0.000000e+000	9.854962e-001
2.499991866666655e-005	0.000000e+000	9.852588e-001
2.500000000000072e-005	0.000000e+000	9.442469e-001
2.500000010000059e-005	0.000000e+000	9.441965e-001
2.500000030000033e-005	1.666667e-001	9.441432e-001
2.500000069999980e-005	7.857143e-001	9.441386e-001
2.500000099999941e-005	1.000000e+000	9.440994e-001
2.500000107999965e-005	1.000000e+000	9.440781e-001
2.500000124000014e-005	1.000000e+000	9.440860e-001
2.500000155999937e-005	1.000000e+000	9.441900e-001
2.500000199999984e-005	1.000000e+000	9.442514e-001
2.500008333333227e-005	1.000000e+000	9.438535e-001
2.500008343333214e-005	1.000000e+000	9.438530e-001
2.500008363333188e-005	1.000000e+000	9.438524e-001
2.500008403333136e-005	1.000000e+000	9.438521e-001
2.500008433333270e-005	1.000000e+000	9.438515e-001
2.516730370271010e-005	1.000000e+000	4.485203e-001
2.525063703604294e-005	1.000000e+000	2.045727e-001
2.533397036937578e-005	1.000000e+000	-3.616480e-002
2.541730370270862e-005	1.000000e+000	-2.727726e-001
2.550063703604145e-005	1.000000e+000	-5.043686e-001
2.558397036937429e-005	1.000000e+000	-7.301109e-001
2.566730370270713e-005	1.000000e+000	-9.492003e-001
2.575063703603997e-005	1.000000e+000	-1.160883e+000
2.583397036937281e-005	1.000000e+000	-1.364452e+000
2.591730370270565e-005	1.000000e+000	-1.559251e+000
2.600063703603849e-005	1.000000e+000	-1.744671e+000
2.608397036937132e-005	1.000000e+000	-1.920159e+000
2.616730370270416e-005	1.000000e+000	-2.085213e+000
2.625063703603700e-005	1.000000e+000	-2.239385e+000
2.633397036936984e-005	1.000000e+000	-2.382283e+000
2.641730370270268e-005	1.000000e+000	-2.513568e+000
2.650063703603552e-005	1.000000e+000	-2.632960e+000
2.658397036936835e-005	1.000000e+000	-2.740231e+000
2.666730370270119e-005	1.000000e+000	-2.835208e+000
2.675063703603403e-005	1.000000e+000	-2.917774e+000
2.683397036936687e-005	1.000000e+000	-2.987866e+000
2.691730370269971e-005	1.000000e+000	-3.045471e+000
2.700063703603255e-005	1.000000e+000	-3.090631e+000
2.708397036936538e-005	1.000000e+000	-3.123436e+000
2.716730370269822e-005	1.000000e+000	-3.144025e+000
2.725063703603106e-005	1.000000e+000	-3.152586e+000
2.733397036936390e-005	1.000000e+000	-3.149351e+000
2.741730370269674e-005	1.000000e+000	-3.134594e+000
2.750063703602958e-005	1.000000e+000	-3.108634e+000
2.758397036936242e-005	1.000000e+000	-3.071826e+000
2.766730370269525e-005	1.000000e+000	-3.024562e+000
2.775063703602809e-005	1.000000e+000	-2.967270e+000
2.783397036936093e-005	1.000000e+000	-2.900408e+000
2.791730370269377e-005	1.000000e+000	-2.824464e+000
2.800063703602661e-005	1.000000e+000	-2.739953e+000
2.808397036935945e-005	1.000000e+000	-2.647413e+000
2.816730370269228e-005	1.000000e+000	-2.547403e+000
2.825063703602512e-005	1.000000e+000	-2.440501e+000
2.833397036935796e-005	1.000000e+000	-2.327301e+000
2.841730370269080e-005	1.000000e+000	-2.208407e+000
2.850063703602364e-005	1.000000e+000	-2.084437e+000
2.858397036935648e-005	1.000000e+000	-1.956013e+000
2.866730370268932e-005	1.000000e+000	-1.823762e+000
2.875063703602215e-005	1.000000e+000	-1.688315e+000
2.891730370268783e-005	1.000000e+000	-1.410341e+000
2.916658433333406e-005	1.000000e+000	-9.860144e-001
2.916658443333393e-005	1.000000e+000	-9.860142e-001
2.916658463333367e-005	1.000000e+000	-9.859133e-001
2.916658503333315e-005	1.000000e+000	-9.854962e-001
2.916658533333276e-005	1.000000e+000	-9.852588e-001
2.916666666666692e-005	1.000000e+000	-9.442469e-001
2.916666676666679e-005	1.000000e+000	-9.441965e-001
2.916666696666653e-005	1.000000e+000	-9.441432e-001
2.916666736666601e-005	1.000000e+000	-9.441386e-001
2.916666766666562e-005	1.000000e+000	-9.440994e-001
2.916666774666586e-005	1.000000e+000	-9.440781e-001
2.916666790666635e-005	8.333327e-001	-9.440860e-001
2.916666822666558e-005	2.894741e-001	-9.441900e-001
2.916666866666605e-005	0.000000e+000	-9.442514e-001
2.916675000000021e-005	0.000000e+000	-9.438535e-001
2.916675010000008e-005	0.000000e+000	-9.438530e-001
2.916675029999982e-005	0.000000e+000	-9.438524e-001
2.916675069999930e-005	0.000000e+000	-9.438521e-001
2.916675099999891e-005	0.000000e+000	-9.438515e-001
2.933397022385730e-005	0.000000e+000	-4.485207e-001
2.941730355719013e-005	0.000000e+000	-2.045731e-001
2.950063689052297e-005	0.000000e+000	3.616438e-002
2.958397022385581e-005	0.000000e+000	2.727722e-001
2.966730355718865e-005	0.000000e+000	5.043682e-001
2.975063689052149e-005	0.000000e+000	7.301105e-001
2.983397022385433e-005	0.000000e+000	9.491999e-001
2.991730355718716e-005	0.000000e+000	1.160883e+000
3.000063689052000e-005	0.000000e+000	1.364452e+000
3.008397022385284e-005	0.000000e+000	1.559250e+000
3.016730355718568e-005	0.000000e+000	1.744671e+000
3.025063689051852e-005	0.000000e+000	1.920159e+000
3.033397022385136e-005	0.000000e+000	2.085212e+000
3.041730355718419e-005	0.000000e+000	2.239385e+000
3.050063689051703e-005	0.000000e+000	2.382282e+000
3.058397022384987e-005	0.000000e+000	2.513568e+000
3.066730355718271e-005	0.000000e+000	2.632960e+000
3.075063689051555e-005	0.000000e+000	2.740231e+000
3.083397022384839e-005	0.000000e+000	2.835208e+000
3.091730355718123e-005	0.000000e+000	2.917774e+000
3.100063689051406e-005	0.000000e+000	2.987866e+000
3.108397022384690e-005	0.000000e+000	3.045471e+000
3.116730355717974e-005	0.000000e+000	3.090631e+000
3.125063689051258e-005	0.000000e+000	3.123435e+000
3.133397022384542e-005	0.000000e+000	3.144025e+000
3.141730355717826e-005	0.000000e+000	3.152586e+000
3.150063689051109e-005	0.000000e+000	3.149351e+000
3.158397022384393e-005	0.000000e+000	3.134594e+000
3.166730355717677e-005	0.000000e+000	3.108634e+000
3.175063689050961e-005	0.000000e+000	3.071826e+000
3.183397022384245e-005	0.000000e+000	3.024562e+000
3.191730355717529e-005	0.000000e+000	2.967270e+000
3.200063689050813e-005	0.000000e+000	2.900408e+000
3.208397022384096e-005	0.000000e+000	2.824464e+000
3.216730355717380e-005	0.000000e+000	2.739953e+000
3.225063689050664e-005	0.000000e+000	2.647413e+000
3.233397022383948e-005	0.000000e+000	2.547403e+000
3.241730355717232e-005	0.000000e+000	2.440501e+000
3.250063689050516e-005	0.000000e+000	2.327301e+000
3.258397022383799e-005	0.000000e+000	2.208407e+000
3.266730355717083e-005	0.000000e+000	2.084437e+000
3.275063689050367e-005	0.000000e+000	1.956013e+000
3.283397022383651e-005	0.000000e+000	1.823762e+000
3.291730355716935e-005	0.000000e+000	1.688315e+000
3.308397022383502e-005	0.000000e+000	1.410341e+000
3.333307154979384e-005	0.000000e+000	9.863205e-001
3.333325099999854e-005	0.000000e+000	9.860144e-001
3.333325109999841e-005	0.000000e+000	9.860142e-001
3.333325129999815e-005	0.000000e+000	9.859133e-001
3.333325169999762e-005	0.000000e+000	9.854962e-001
3.333325199999897e-005	0.000000e+000	9.852588e-001
3.333329288001709e-005	0.000000e+000	9.646452e-001
3.333333333333313e-005	0.000000e+000	9.442469e-001
Step Information: Freq=240K  (Run: 3/3)
0.000000000000000e+000	0.000000e+000	1.541402e+001
1.999997389923180e-013	1.666667e-001	1.541397e+001
5.999992169769541e-013	7.857139e-001	1.541396e+001
